NPI,State,Login Time,Logout Time,Usage Time (mins),Count of Survey Attempts,Active Duration,Speciality_General Practice,Speciality_Neurology,Speciality_Oncology,Speciality_Orthopedics,Speciality_Pediatrics,Speciality_Radiology,Region_Northeast,Region_South,Region_West
1000000691,NC,2025-03-08 07:46:00,2025-03-08 08:10:00,24,0,24.0,False,True,False,False,False,False,False,True,False
1000000692,MI,2025-03-08 15:25:00,2025-03-08 16:41:00,76,5,76.0,False,True,False,False,False,False,False,False,False
1000000693,MI,2025-03-08 14:08:00,2025-03-08 14:47:00,39,5,39.0,False,False,False,False,False,False,True,False,False
1000000694,MI,2025-03-08 11:36:00,2025-03-08 12:50:00,74,8,74.0,True,False,False,False,False,False,True,False,False
1000000695,PA,2025-03-08 16:35:00,2025-03-08 17:00:00,25,0,25.0,False,True,False,False,False,False,False,False,True
1000000696,IL,2025-03-08 17:13:00,2025-03-08 19:03:00,110,9,110.0,False,False,True,False,False,False,False,True,False
1000000697,NC,2025-03-08 09:55:00,2025-03-08 10:25:00,30,2,30.0,False,False,False,True,False,False,False,True,False
1000000698,PA,2025-03-08 12:45:00,2025-03-08 13:20:00,35,9,35.0,False,False,False,True,False,False,False,False,False
1000000699,CA,2025-03-08 17:05:00,2025-03-08 18:48:00,103,6,103.0,False,False,False,False,True,False,False,True,False
1000000700,PA,2025-03-08 10:38:00,2025-03-08 12:22:00,104,1,104.0,False,False,False,False,False,False,False,True,False
1000000701,OH,2025-03-08 18:29:00,2025-03-08 19:37:00,68,2,68.0,False,True,False,False,False,False,False,False,True
1000000702,IL,2025-03-08 10:00:00,2025-03-08 11:51:00,111,9,111.0,False,False,False,True,False,False,True,False,False
1000000703,NC,2025-03-08 15:34:00,2025-03-08 15:39:00,5,3,5.0,False,False,True,False,False,False,False,False,False
1000000704,CA,2025-03-08 12:07:00,2025-03-08 13:35:00,88,9,88.0,False,True,False,False,False,False,True,False,False
1000000705,GA,2025-03-08 20:14:00,2025-03-08 22:10:00,116,0,116.0,False,False,False,True,False,False,False,False,True
1000000706,OH,2025-03-08 10:52:00,2025-03-08 11:39:00,47,3,47.0,False,False,False,False,False,True,False,False,False
1000000707,TX,2025-03-08 17:44:00,2025-03-08 19:29:00,105,0,105.0,True,False,False,False,False,False,False,False,False
1000000708,GA,2025-03-08 12:28:00,2025-03-08 13:09:00,41,5,41.0,False,False,False,False,False,True,False,False,False
1000000709,IL,2025-03-08 15:41:00,2025-03-08 16:41:00,60,4,60.0,False,False,False,True,False,False,False,False,False
1000000710,TX,2025-03-08 13:44:00,2025-03-08 14:27:00,43,2,43.0,False,True,False,False,False,False,False,True,False
1000000711,IL,2025-03-08 20:09:00,2025-03-08 21:35:00,86,2,86.0,False,False,False,False,True,False,False,False,True
1000000712,MI,2025-03-08 19:18:00,2025-03-08 20:29:00,71,1,71.0,False,False,False,False,False,True,True,False,False
1000000713,PA,2025-03-08 18:49:00,2025-03-08 19:09:00,20,3,20.0,False,True,False,False,False,False,False,False,False
1000000714,CA,2025-03-08 17:13:00,2025-03-08 17:20:00,7,6,7.0,False,False,False,False,True,False,True,False,False
1000000715,OH,2025-03-08 18:11:00,2025-03-08 18:19:00,8,5,8.0,False,True,False,False,False,False,False,False,True
1000000716,PA,2025-03-08 16:56:00,2025-03-08 18:53:00,117,0,117.0,False,False,False,False,True,False,True,False,False
1000000717,FL,2025-03-08 17:46:00,2025-03-08 19:19:00,93,2,93.0,False,False,True,False,False,False,True,False,False
1000000718,IL,2025-03-08 11:35:00,2025-03-08 12:51:00,76,9,76.0,False,False,False,True,False,False,False,False,True
1000000719,OH,2025-03-08 09:00:00,2025-03-08 10:15:00,75,9,75.0,False,True,False,False,False,False,False,True,False
1000000720,PA,2025-03-08 12:37:00,2025-03-08 13:36:00,59,4,59.0,False,False,False,True,False,False,False,False,False
1000000721,PA,2025-03-08 07:15:00,2025-03-08 09:06:00,111,5,111.0,False,False,True,False,False,False,False,False,True
1000000722,MI,2025-03-08 08:56:00,2025-03-08 10:03:00,67,9,67.0,False,False,False,True,False,False,False,False,False
1000000723,NY,2025-03-08 18:00:00,2025-03-08 19:15:00,75,4,75.0,False,False,False,False,False,False,False,False,True
1000000724,TX,2025-03-08 16:52:00,2025-03-08 18:33:00,101,2,101.0,False,False,False,False,True,False,True,False,False
1000000725,MI,2025-03-08 08:49:00,2025-03-08 09:24:00,35,1,35.0,True,False,False,False,False,False,False,True,False
1000000726,NY,2025-03-08 09:19:00,2025-03-08 09:55:00,36,5,36.0,True,False,False,False,False,False,True,False,False
1000000727,MI,2025-03-08 09:57:00,2025-03-08 10:44:00,47,8,47.0,False,False,False,False,True,False,False,False,False
1000000728,CA,2025-03-08 06:48:00,2025-03-08 07:56:00,68,10,68.0,True,False,False,False,False,False,False,True,False
1000000729,TX,2025-03-08 17:04:00,2025-03-08 18:32:00,88,5,88.0,True,False,False,False,False,False,False,False,False
1000000730,NC,2025-03-08 11:47:00,2025-03-08 13:26:00,99,7,99.0,False,False,False,False,True,False,False,False,False
1000000731,FL,2025-03-08 17:24:00,2025-03-08 19:24:00,120,4,120.0,True,False,False,False,False,False,False,True,False
1000000732,PA,2025-03-08 18:29:00,2025-03-08 19:08:00,39,3,39.0,False,False,True,False,False,False,False,True,False
1000000733,CA,2025-03-08 20:16:00,2025-03-08 20:52:00,36,7,36.0,False,False,True,False,False,False,True,False,False
1000000734,NY,2025-03-08 20:35:00,2025-03-08 21:23:00,48,8,48.0,False,False,False,False,False,False,True,False,False
1000000735,FL,2025-03-08 20:30:00,2025-03-08 20:35:00,5,1,5.0,False,False,True,False,False,False,False,False,False
1000000736,TX,2025-03-08 06:09:00,2025-03-08 07:01:00,52,6,52.0,True,False,False,False,False,False,True,False,False
1000000737,NC,2025-03-08 10:51:00,2025-03-08 11:41:00,50,10,50.0,False,False,False,False,False,False,True,False,False
1000000738,MI,2025-03-08 09:23:00,2025-03-08 10:48:00,85,8,85.0,False,False,False,False,True,False,True,False,False
1000000739,FL,2025-03-08 06:54:00,2025-03-08 07:45:00,51,7,51.0,False,True,False,False,False,False,False,False,False
1000000740,OH,2025-03-08 16:43:00,2025-03-08 18:09:00,86,3,86.0,False,False,False,False,False,False,False,False,True
1000000741,MI,2025-03-08 08:45:00,2025-03-08 09:43:00,58,4,58.0,False,True,False,False,False,False,True,False,False
1000000742,PA,2025-03-08 06:32:00,2025-03-08 08:21:00,109,8,109.0,True,False,False,False,False,False,False,False,True
1000000743,NY,2025-03-08 18:50:00,2025-03-08 19:42:00,52,10,52.0,False,False,False,False,False,True,True,False,False
1000000744,MI,2025-03-08 18:16:00,2025-03-08 19:33:00,77,3,77.0,False,True,False,False,False,False,True,False,False
1000000745,TX,2025-03-08 12:41:00,2025-03-08 14:16:00,95,6,95.0,False,True,False,False,False,False,True,False,False
1000000746,IL,2025-03-08 20:56:00,2025-03-08 21:40:00,44,6,44.0,True,False,False,False,False,False,False,False,False
1000000747,IL,2025-03-08 09:22:00,2025-03-08 09:54:00,32,5,32.0,False,False,False,True,False,False,False,False,False
1000000748,IL,2025-03-08 19:23:00,2025-03-08 20:33:00,70,2,70.0,True,False,False,False,False,False,False,False,True
1000000749,CA,2025-03-08 07:01:00,2025-03-08 08:19:00,78,10,78.0,True,False,False,False,False,False,False,False,True
1000000750,PA,2025-03-08 06:11:00,2025-03-08 07:17:00,66,0,66.0,False,False,False,False,False,False,True,False,False
1000000751,OH,2025-03-08 11:12:00,2025-03-08 11:57:00,45,2,45.0,False,False,True,False,False,False,False,True,False
1000000752,FL,2025-03-08 14:17:00,2025-03-08 15:02:00,45,7,45.0,False,False,False,False,True,False,False,True,False
1000000753,FL,2025-03-08 13:52:00,2025-03-08 15:00:00,68,2,68.0,True,False,False,False,False,False,False,False,True
1000000754,NC,2025-03-08 20:20:00,2025-03-08 21:33:00,73,7,73.0,False,False,False,False,False,False,True,False,False
1000000755,GA,2025-03-08 06:33:00,2025-03-08 08:25:00,112,0,112.0,False,False,False,False,True,False,False,False,False
1000000756,FL,2025-03-08 15:23:00,2025-03-08 16:07:00,44,8,44.0,False,True,False,False,False,False,False,False,False
1000000757,MI,2025-03-08 13:09:00,2025-03-08 14:08:00,59,7,59.0,True,False,False,False,False,False,False,True,False
1000000758,CA,2025-03-08 19:42:00,2025-03-08 20:09:00,27,7,27.0,False,False,False,False,True,False,False,False,False
1000000759,OH,2025-03-08 08:46:00,2025-03-08 10:01:00,75,2,75.0,True,False,False,False,False,False,False,False,True
1000000760,GA,2025-03-08 14:16:00,2025-03-08 14:54:00,38,7,38.0,False,False,False,False,False,False,False,False,True
1000000761,TX,2025-03-08 13:34:00,2025-03-08 15:12:00,98,5,98.0,False,False,False,False,True,False,False,True,False
1000000762,PA,2025-03-08 15:50:00,2025-03-08 16:43:00,53,7,53.0,False,False,True,False,False,False,False,True,False
1000000763,TX,2025-03-08 18:59:00,2025-03-08 19:36:00,37,9,37.0,False,False,False,False,False,True,True,False,False
1000000764,OH,2025-03-08 16:25:00,2025-03-08 18:00:00,95,1,95.0,False,True,False,False,False,False,False,False,True
1000000765,OH,2025-03-08 14:50:00,2025-03-08 15:41:00,51,0,51.0,False,False,False,False,False,False,False,False,True
1000000766,MI,2025-03-08 18:26:00,2025-03-08 19:21:00,55,2,55.0,False,True,False,False,False,False,False,True,False
1000000767,TX,2025-03-08 19:09:00,2025-03-08 20:33:00,84,4,84.0,False,False,False,True,False,False,True,False,False
1000000768,TX,2025-03-08 11:14:00,2025-03-08 11:25:00,11,1,11.0,False,False,True,False,False,False,False,True,False
1000000769,PA,2025-03-08 13:50:00,2025-03-08 15:25:00,95,0,95.0,False,False,False,False,False,True,False,False,True
1000000770,MI,2025-03-08 13:25:00,2025-03-08 14:57:00,92,4,92.0,False,False,False,False,False,True,False,True,False
1000000771,IL,2025-03-08 20:54:00,2025-03-08 22:13:00,79,3,79.0,False,True,False,False,False,False,True,False,False
1000000772,NC,2025-03-08 10:20:00,2025-03-08 11:38:00,78,5,78.0,False,False,False,False,True,False,False,True,False
1000000773,CA,2025-03-08 15:53:00,2025-03-08 17:17:00,84,1,84.0,False,False,False,False,False,True,True,False,False
1000000774,FL,2025-03-08 09:44:00,2025-03-08 11:01:00,77,5,77.0,True,False,False,False,False,False,False,False,True
1000000775,NY,2025-03-08 06:41:00,2025-03-08 07:31:00,50,9,50.0,False,False,True,False,False,False,False,True,False
1000000776,IL,2025-03-08 13:22:00,2025-03-08 14:07:00,45,10,45.0,False,False,True,False,False,False,False,False,True
1000000777,IL,2025-03-08 10:15:00,2025-03-08 11:59:00,104,5,104.0,False,False,True,False,False,False,False,False,False
1000000778,PA,2025-03-08 11:18:00,2025-03-08 12:19:00,61,0,61.0,True,False,False,False,False,False,False,False,False
1000000779,TX,2025-03-08 09:51:00,2025-03-08 11:13:00,82,0,82.0,False,False,True,False,False,False,False,True,False
1000000780,CA,2025-03-08 12:28:00,2025-03-08 14:08:00,100,7,100.0,False,False,False,False,True,False,False,False,True
1000000781,MI,2025-03-08 14:22:00,2025-03-08 15:44:00,82,7,82.0,False,True,False,False,False,False,True,False,False
1000000782,OH,2025-03-08 12:31:00,2025-03-08 13:56:00,85,10,85.0,True,False,False,False,False,False,False,False,False
1000000783,IL,2025-03-08 17:06:00,2025-03-08 18:08:00,62,4,62.0,False,False,False,True,False,False,True,False,False
1000000784,IL,2025-03-08 11:14:00,2025-03-08 11:52:00,38,6,38.0,False,False,False,False,False,False,False,True,False
1000000785,NY,2025-03-08 06:12:00,2025-03-08 06:19:00,7,0,7.0,True,False,False,False,False,False,False,False,True
1000000786,MI,2025-03-08 08:34:00,2025-03-08 09:35:00,61,8,61.0,True,False,False,False,False,False,True,False,False
1000000787,IL,2025-03-08 07:09:00,2025-03-08 07:44:00,35,4,35.0,False,False,True,False,False,False,False,False,True
1000000788,PA,2025-03-08 15:34:00,2025-03-08 16:08:00,34,7,34.0,False,False,False,False,True,False,False,False,False
1000000789,OH,2025-03-08 15:41:00,2025-03-08 16:35:00,54,7,54.0,False,False,False,False,False,False,False,False,False
1000000790,NY,2025-03-08 16:32:00,2025-03-08 16:47:00,15,9,15.0,False,False,False,False,False,True,False,True,False
1000000791,FL,2025-03-08 07:53:00,2025-03-08 08:48:00,55,6,55.0,False,True,False,False,False,False,False,True,False
1000000792,PA,2025-03-08 07:16:00,2025-03-08 08:55:00,99,0,99.0,False,False,False,False,False,False,False,False,False
1000000793,PA,2025-03-08 10:42:00,2025-03-08 11:17:00,35,8,35.0,False,False,True,False,False,False,False,False,False
1000000794,OH,2025-03-08 07:43:00,2025-03-08 09:30:00,107,1,107.0,False,True,False,False,False,False,False,True,False
1000000795,NC,2025-03-08 07:07:00,2025-03-08 07:21:00,14,8,14.0,False,False,False,False,False,False,True,False,False
1000000796,FL,2025-03-08 06:31:00,2025-03-08 06:52:00,21,4,21.0,True,False,False,False,False,False,False,False,True
1000000797,IL,2025-03-08 08:19:00,2025-03-08 09:07:00,48,8,48.0,False,False,True,False,False,False,False,True,False
1000000798,FL,2025-03-08 13:03:00,2025-03-08 13:56:00,53,8,53.0,False,False,True,False,False,False,False,False,False
1000000799,IL,2025-03-08 12:23:00,2025-03-08 12:54:00,31,8,31.0,False,False,False,False,True,False,False,True,False
1000000800,TX,2025-03-08 06:45:00,2025-03-08 07:59:00,74,2,74.0,False,False,False,False,True,False,False,False,False
1000000801,IL,2025-03-08 12:22:00,2025-03-08 13:35:00,73,5,73.0,False,False,False,True,False,False,True,False,False
1000000802,CA,2025-03-08 16:00:00,2025-03-08 16:31:00,31,9,31.0,False,False,False,False,True,False,True,False,False
1000000803,IL,2025-03-08 16:15:00,2025-03-08 17:28:00,73,0,73.0,False,False,True,False,False,False,False,False,True
1000000804,PA,2025-03-08 12:09:00,2025-03-08 12:17:00,8,8,8.0,False,True,False,False,False,False,False,False,True
1000000805,NY,2025-03-08 20:55:00,2025-03-08 22:11:00,76,9,76.0,False,True,False,False,False,False,True,False,False
1000000806,NY,2025-03-08 13:02:00,2025-03-08 14:59:00,117,4,117.0,False,True,False,False,False,False,False,True,False
1000000807,TX,2025-03-08 10:59:00,2025-03-08 12:00:00,61,2,61.0,False,False,False,False,False,False,False,True,False
1000000808,PA,2025-03-08 08:01:00,2025-03-08 08:47:00,46,2,46.0,True,False,False,False,False,False,True,False,False
1000000809,CA,2025-03-08 12:17:00,2025-03-08 13:54:00,97,10,97.0,False,True,False,False,False,False,False,True,False
1000000810,OH,2025-03-08 19:16:00,2025-03-08 20:54:00,98,10,98.0,False,True,False,False,False,False,True,False,False
1000000811,TX,2025-03-08 17:10:00,2025-03-08 17:15:00,5,4,5.0,False,False,False,False,False,False,True,False,False
1000000812,IL,2025-03-08 20:55:00,2025-03-08 22:12:00,77,8,77.0,False,False,False,True,False,False,False,False,True
1000000813,PA,2025-03-08 14:33:00,2025-03-08 15:50:00,77,2,77.0,False,False,False,False,True,False,False,False,True
1000000814,NY,2025-03-08 14:23:00,2025-03-08 15:08:00,45,10,45.0,False,False,True,False,False,False,True,False,False
1000000815,NC,2025-03-08 20:06:00,2025-03-08 21:11:00,65,6,65.0,False,False,False,False,True,False,True,False,False
1000000816,OH,2025-03-08 12:15:00,2025-03-08 13:17:00,62,7,62.0,False,False,False,True,False,False,False,False,True
1000000817,FL,2025-03-08 07:01:00,2025-03-08 07:51:00,50,2,50.0,True,False,False,False,False,False,False,True,False
1000000818,TX,2025-03-08 06:37:00,2025-03-08 08:33:00,116,4,116.0,True,False,False,False,False,False,False,False,False
1000000819,MI,2025-03-08 07:06:00,2025-03-08 09:02:00,116,0,116.0,False,False,True,False,False,False,False,False,False
1000000820,TX,2025-03-08 08:16:00,2025-03-08 09:35:00,79,2,79.0,False,False,True,False,False,False,False,False,True
1000000821,MI,2025-03-08 08:59:00,2025-03-08 10:24:00,85,1,85.0,False,False,False,True,False,False,False,True,False
1000000822,OH,2025-03-08 15:49:00,2025-03-08 16:49:00,60,9,60.0,False,False,True,False,False,False,False,False,False
1000000823,CA,2025-03-08 10:18:00,2025-03-08 12:14:00,116,1,116.0,False,False,False,False,False,True,False,True,False
1000000824,GA,2025-03-08 17:23:00,2025-03-08 18:20:00,57,2,57.0,False,True,False,False,False,False,False,False,True
1000000825,NY,2025-03-08 11:37:00,2025-03-08 12:22:00,45,0,45.0,False,False,False,False,False,True,False,False,True
1000000826,NC,2025-03-08 12:49:00,2025-03-08 13:18:00,29,9,29.0,False,False,False,True,False,False,False,True,False
1000000827,CA,2025-03-08 16:02:00,2025-03-08 16:37:00,35,9,35.0,False,True,False,False,False,False,False,False,True
1000000828,MI,2025-03-08 20:54:00,2025-03-08 21:24:00,30,0,30.0,False,False,False,True,False,False,True,False,False
1000000829,FL,2025-03-08 17:54:00,2025-03-08 19:20:00,86,1,86.0,True,False,False,False,False,False,False,False,True
1000000830,GA,2025-03-08 11:53:00,2025-03-08 12:02:00,9,2,9.0,False,False,False,False,False,True,False,False,True
1000000831,MI,2025-03-08 08:56:00,2025-03-08 10:44:00,108,2,108.0,False,True,False,False,False,False,False,False,True
1000000832,PA,2025-03-08 15:13:00,2025-03-08 16:28:00,75,5,75.0,False,False,False,True,False,False,False,True,False
1000000833,GA,2025-03-08 15:24:00,2025-03-08 15:42:00,18,10,18.0,False,False,False,False,True,False,True,False,False
1000000834,TX,2025-03-08 13:55:00,2025-03-08 15:50:00,115,5,115.0,False,False,False,False,True,False,False,False,True
1000000835,MI,2025-03-08 12:57:00,2025-03-08 14:00:00,63,7,63.0,False,False,False,False,True,False,False,False,False
1000000836,TX,2025-03-08 07:02:00,2025-03-08 07:25:00,23,0,23.0,False,False,False,True,False,False,True,False,False
1000000837,OH,2025-03-08 13:30:00,2025-03-08 15:30:00,120,9,120.0,False,False,False,False,False,True,False,True,False
1000000838,FL,2025-03-08 17:54:00,2025-03-08 18:21:00,27,2,27.0,False,False,False,False,False,False,True,False,False
1000000839,NC,2025-03-08 20:24:00,2025-03-08 21:56:00,92,8,92.0,False,False,False,False,False,False,False,False,True
1000000840,CA,2025-03-08 19:05:00,2025-03-08 20:30:00,85,5,85.0,True,False,False,False,False,False,False,False,True
1000000841,NY,2025-03-08 13:11:00,2025-03-08 13:28:00,17,5,17.0,False,True,False,False,False,False,True,False,False
1000000842,MI,2025-03-08 16:01:00,2025-03-08 17:38:00,97,10,97.0,False,False,True,False,False,False,True,False,False
1000000843,IL,2025-03-08 10:35:00,2025-03-08 12:22:00,107,7,107.0,False,False,False,True,False,False,True,False,False
1000000844,MI,2025-03-08 15:18:00,2025-03-08 15:49:00,31,5,31.0,False,False,False,False,False,True,True,False,False
1000000845,CA,2025-03-08 13:57:00,2025-03-08 14:16:00,19,4,19.0,False,False,True,False,False,False,False,False,True
1000000846,NY,2025-03-08 06:56:00,2025-03-08 08:22:00,86,9,86.0,False,False,True,False,False,False,False,True,False
1000000847,OH,2025-03-08 20:22:00,2025-03-08 21:29:00,67,4,67.0,False,False,True,False,False,False,True,False,False
1000000848,OH,2025-03-08 13:39:00,2025-03-08 14:03:00,24,6,24.0,True,False,False,False,False,False,True,False,False
1000000849,OH,2025-03-08 07:19:00,2025-03-08 07:52:00,33,7,33.0,False,False,False,True,False,False,False,False,False
1000000850,OH,2025-03-08 11:33:00,2025-03-08 13:24:00,111,4,111.0,False,False,False,True,False,False,False,False,True
1000000851,OH,2025-03-08 16:53:00,2025-03-08 17:21:00,28,4,28.0,False,True,False,False,False,False,True,False,False
1000000852,IL,2025-03-08 11:14:00,2025-03-08 11:53:00,39,9,39.0,False,False,False,False,False,True,False,False,True
1000000853,NC,2025-03-08 13:37:00,2025-03-08 15:03:00,86,2,86.0,False,False,False,False,False,True,True,False,False
1000000854,OH,2025-03-08 12:24:00,2025-03-08 13:19:00,55,2,55.0,False,False,False,False,False,False,False,False,False
1000000855,NC,2025-03-08 09:48:00,2025-03-08 10:43:00,55,2,55.0,False,False,True,False,False,False,True,False,False
1000000856,GA,2025-03-08 08:49:00,2025-03-08 09:56:00,67,8,67.0,False,False,True,False,False,False,False,False,True
1000000857,PA,2025-03-08 19:27:00,2025-03-08 20:35:00,68,9,68.0,False,False,True,False,False,False,False,False,True
1000000858,GA,2025-03-08 11:08:00,2025-03-08 12:46:00,98,6,98.0,False,False,True,False,False,False,False,True,False
1000000859,TX,2025-03-08 15:47:00,2025-03-08 17:38:00,111,10,111.0,True,False,False,False,False,False,False,False,True
1000000860,MI,2025-03-08 15:23:00,2025-03-08 16:19:00,56,1,56.0,False,False,False,True,False,False,True,False,False
1000000861,IL,2025-03-08 20:28:00,2025-03-08 22:18:00,110,6,110.0,False,False,True,False,False,False,False,True,False
1000000862,TX,2025-03-08 16:52:00,2025-03-08 18:28:00,96,10,96.0,False,False,False,False,False,True,False,False,False
1000000863,PA,2025-03-08 10:30:00,2025-03-08 11:15:00,45,5,45.0,False,False,False,False,False,False,True,False,False
1000000864,FL,2025-03-08 06:00:00,2025-03-08 07:17:00,77,7,77.0,False,False,True,False,False,False,False,False,False
1000000865,PA,2025-03-08 17:06:00,2025-03-08 19:06:00,120,3,120.0,False,False,False,False,False,False,False,False,False
1000000866,MI,2025-03-08 06:04:00,2025-03-08 08:04:00,120,7,120.0,False,False,False,False,True,False,True,False,False
1000000867,PA,2025-03-08 20:53:00,2025-03-08 22:11:00,78,8,78.0,False,False,False,True,False,False,False,True,False
1000000868,PA,2025-03-08 15:06:00,2025-03-08 16:39:00,93,3,93.0,False,False,False,False,False,False,False,False,True
1000000869,MI,2025-03-08 19:56:00,2025-03-08 21:04:00,68,3,68.0,False,False,False,False,False,True,False,True,False
1000000870,GA,2025-03-08 17:51:00,2025-03-08 19:32:00,101,2,101.0,False,False,False,False,False,False,False,False,False
1000000871,GA,2025-03-08 11:58:00,2025-03-08 12:13:00,15,0,15.0,False,False,True,False,False,False,False,False,False
1000000872,NC,2025-03-08 15:33:00,2025-03-08 17:14:00,101,9,101.0,False,False,False,True,False,False,False,False,True
1000000873,PA,2025-03-08 09:14:00,2025-03-08 09:54:00,40,10,40.0,False,False,False,False,False,False,False,False,False
1000000874,IL,2025-03-08 10:03:00,2025-03-08 11:54:00,111,3,111.0,True,False,False,False,False,False,True,False,False
1000000875,FL,2025-03-08 14:48:00,2025-03-08 15:16:00,28,9,28.0,False,True,False,False,False,False,True,False,False
1000000876,PA,2025-03-08 17:50:00,2025-03-08 18:59:00,69,1,69.0,False,False,False,False,False,True,False,True,False
1000000877,GA,2025-03-08 17:55:00,2025-03-08 19:37:00,102,10,102.0,False,False,False,False,False,False,True,False,False
1000000878,TX,2025-03-08 19:31:00,2025-03-08 20:36:00,65,1,65.0,False,True,False,False,False,False,False,True,False
1000000879,IL,2025-03-08 07:39:00,2025-03-08 09:34:00,115,5,115.0,False,True,False,False,False,False,False,False,False
1000000880,NC,2025-03-08 08:28:00,2025-03-08 10:02:00,94,2,94.0,False,False,False,False,False,True,False,True,False
1000000881,MI,2025-03-08 13:41:00,2025-03-08 15:18:00,97,7,97.0,False,True,False,False,False,False,False,False,False
1000000882,CA,2025-03-08 16:55:00,2025-03-08 18:54:00,119,10,119.0,False,True,False,False,False,False,False,False,True
1000000883,OH,2025-03-08 16:29:00,2025-03-08 17:54:00,85,2,85.0,False,False,True,False,False,False,False,False,False
1000000884,IL,2025-03-08 15:58:00,2025-03-08 16:15:00,17,3,17.0,True,False,False,False,False,False,False,False,True
1000000885,FL,2025-03-08 10:35:00,2025-03-08 12:13:00,98,4,98.0,False,False,True,False,False,False,False,False,False
1000000886,CA,2025-03-08 20:15:00,2025-03-08 21:37:00,82,10,82.0,False,False,False,False,False,True,False,False,False
1000000887,CA,2025-03-08 15:34:00,2025-03-08 16:19:00,45,0,45.0,False,True,False,False,False,False,False,False,False
1000000888,NC,2025-03-08 13:15:00,2025-03-08 14:00:00,45,7,45.0,False,False,False,False,False,False,False,True,False
1000000889,CA,2025-03-08 11:42:00,2025-03-08 13:36:00,114,1,114.0,False,True,False,False,False,False,True,False,False
1000000890,TX,2025-03-08 14:25:00,2025-03-08 16:01:00,96,6,96.0,False,True,False,False,False,False,False,True,False
1000000891,NC,2025-03-08 19:47:00,2025-03-08 21:40:00,113,5,113.0,False,False,True,False,False,False,False,False,False
1000000892,MI,2025-03-08 13:25:00,2025-03-08 14:51:00,86,9,86.0,False,False,False,True,False,False,False,False,True
1000000893,IL,2025-03-08 13:37:00,2025-03-08 13:54:00,17,6,17.0,False,False,False,True,False,False,False,False,False
1000000894,NY,2025-03-08 14:18:00,2025-03-08 14:40:00,22,4,22.0,False,False,True,False,False,False,False,False,True
1000000895,IL,2025-03-08 10:40:00,2025-03-08 11:28:00,48,7,48.0,False,False,True,False,False,False,False,False,True
1000000896,IL,2025-03-08 06:27:00,2025-03-08 07:31:00,64,1,64.0,False,False,False,False,True,False,False,False,True
1000000897,OH,2025-03-08 18:12:00,2025-03-08 19:02:00,50,1,50.0,False,False,False,False,False,False,True,False,False
1000000898,OH,2025-03-08 15:27:00,2025-03-08 16:29:00,62,2,62.0,True,False,False,False,False,False,False,False,False
1000000899,NC,2025-03-08 07:54:00,2025-03-08 08:35:00,41,4,41.0,False,False,False,True,False,False,False,False,True
1000000900,GA,2025-03-08 06:29:00,2025-03-08 07:35:00,66,7,66.0,False,False,False,False,False,False,False,False,False
1000000901,OH,2025-03-08 06:01:00,2025-03-08 07:42:00,101,8,101.0,False,False,False,True,False,False,False,True,False
1000000902,PA,2025-03-08 09:11:00,2025-03-08 09:18:00,7,0,7.0,False,False,False,False,False,False,False,True,False
1000000903,GA,2025-03-08 12:41:00,2025-03-08 13:30:00,49,3,49.0,False,False,False,True,False,False,False,True,False
1000000904,GA,2025-03-08 14:57:00,2025-03-08 16:47:00,110,1,110.0,False,False,False,False,True,False,False,False,False
1000000905,FL,2025-03-08 11:57:00,2025-03-08 13:43:00,106,2,106.0,False,False,False,False,False,False,False,False,True
1000000906,GA,2025-03-08 10:52:00,2025-03-08 12:26:00,94,5,94.0,False,True,False,False,False,False,False,False,True
1000000907,PA,2025-03-08 08:40:00,2025-03-08 09:14:00,34,0,34.0,False,False,False,False,False,True,True,False,False
1000000908,FL,2025-03-08 06:41:00,2025-03-08 08:33:00,112,1,112.0,False,False,False,True,False,False,False,False,True
1000000909,PA,2025-03-08 11:43:00,2025-03-08 12:03:00,20,3,20.0,False,True,False,False,False,False,False,False,True
1000000910,NC,2025-03-08 15:58:00,2025-03-08 16:42:00,44,8,44.0,False,False,False,False,False,False,False,False,False
1000000911,TX,2025-03-08 18:38:00,2025-03-08 20:18:00,100,3,100.0,False,True,False,False,False,False,False,False,True
1000000912,GA,2025-03-08 17:21:00,2025-03-08 18:30:00,69,4,69.0,True,False,False,False,False,False,False,False,False
1000000913,MI,2025-03-08 12:49:00,2025-03-08 14:15:00,86,2,86.0,True,False,False,False,False,False,False,False,False
1000000914,GA,2025-03-08 13:52:00,2025-03-08 15:38:00,106,9,106.0,False,False,False,False,False,True,False,True,False
1000000915,GA,2025-03-08 11:46:00,2025-03-08 13:46:00,120,5,120.0,False,True,False,False,False,False,True,False,False
1000000916,CA,2025-03-08 14:18:00,2025-03-08 16:17:00,119,0,119.0,False,False,False,False,True,False,False,False,True
1000000917,CA,2025-03-08 07:59:00,2025-03-08 09:29:00,90,2,90.0,False,False,False,True,False,False,True,False,False
1000000918,FL,2025-03-08 17:21:00,2025-03-08 19:07:00,106,7,106.0,False,False,False,False,True,False,False,False,False
1000000919,CA,2025-03-08 17:17:00,2025-03-08 18:03:00,46,8,46.0,False,False,False,True,False,False,True,False,False
1000000920,FL,2025-03-08 12:04:00,2025-03-08 13:49:00,105,2,105.0,False,False,False,True,False,False,True,False,False
1000000921,OH,2025-03-08 11:09:00,2025-03-08 12:38:00,89,10,89.0,False,False,False,False,False,False,False,True,False
